Farming implementation started at 2025-03-08 11:04:52
Using XP formula: 20 + (farmingLevel * 5)
Processing silentgear
potted_netherwood_sapling - Farming Level: 0, XP: 20
overgrown_warped_roots - Farming Level: 0, XP: 20
smiling_carved_pumpkin - Farming Level: 0, XP: 20
flowered_crimson_roots_bulb - Farming Level: 0, XP: 20
smooth_red_mushroom_block - Farming Level: 0, XP: 20
flowered_crimson_roots - Farming Level: 0, XP: 20
brown_mushroom_cluster - Farming Level: 0, XP: 20
owo_carved_pumpkin - Farming Level: 0, XP: 20
hooded_red_mushroom - Farming Level: 0, XP: 20
red_mushroom_bushel - Farming Level: 0, XP: 20
carpenters_table - Farming Level: 0, XP: 20
creepy_carved_pumpkin - Farming Level: 0, XP: 20
swampy_melon - Farming Level: 0, XP: 20
light_dusted_red_mushroom_block - Farming Level: 0, XP: 20
light_smooth_red_mushroom_block - Farming Level: 0, XP: 20
cornered_light_blue_wool - Farming Level: 0, XP: 20
brown_mushroom_bushel - Farming Level: 0, XP: 20
micro_red_mushroom - Farming Level: 0, XP: 20
nether_pumpkin - Farming Level: 0, XP: 20
netherwart_dried_kelp_block - Farming Level: 0, XP: 20
white_dusted_brown_mushroom_block - Farming Level: 0, XP: 20
cornered_brown_carpet - Farming Level: 0, XP: 20
white_freckled_brown_mushroom_block - Farming Level: 0, XP: 20
magenta_flower_birch_leaves - Farming Level: 0, XP: 20
overgrown_pimpkin - Farming Level: 0, XP: 20
light_freckled_brown_mushroom_block - Farming Level: 0, XP: 20
light_spotted_brown_mushroom_block - Farming Level: 0, XP: 20
magenta_flower_dark_oak_leaves - Farming Level: 0, XP: 20
bulbed_brown_mushroom - Farming Level: 0, XP: 20
light_smooth_brown_mushroom_block - Farming Level: 0, XP: 20
dusted_brown_mushroom_block - Farming Level: 0, XP: 20
nether_sprouts_weeds - Farming Level: 0, XP: 20
bolby_nether_sprouts - Farming Level: 0, XP: 20
cornered_black_carpet - Farming Level: 0, XP: 20
cornered_magenta_wool - Farming Level: 0, XP: 20
boo_carved_pumpkin - Farming Level: 0, XP: 20
rustic_melon - Farming Level: 0, XP: 20
sprinkled_brown_mushroom_block - Farming Level: 0, XP: 20
magenta_flower_spruce_leaves - Farming Level: 0, XP: 20
freckled_brown_mushroom_block - Farming Level: 0, XP: 20
button_brown_mushroom - Farming Level: 0, XP: 20
sugarcane_dried_kelp_block - Farming Level: 0, XP: 20
dark_dotted_red_mushroom_block - Farming Level: 0, XP: 20
smooth_brown_mushroom_block - Farming Level: 0, XP: 20
overjoyed_carved_pumpkin - Farming Level: 0, XP: 20
flowering_lily_pad - Farming Level: 0, XP: 20
bamboo_planks_shavings - Farming Level: 0, XP: 20
cornered_brown_wool - Farming Level: 0, XP: 20
dark_dusted_red_mushroom_block - Farming Level: 0, XP: 20
bushy_nether_sprouts - Farming Level: 0, XP: 20
flowering_warped_roots - Farming Level: 0, XP: 20
white_spotted_brown_mushroom_block - Farming Level: 0, XP: 20
wide_eyed_carved_pumpkin - Farming Level: 0, XP: 20
umbrella_brown_mushroom - Farming Level: 0, XP: 20
clustered_brown_mushroom - Farming Level: 0, XP: 20
white_flower_dark_oak_leaves - Farming Level: 0, XP: 20
bamboo_barrel - Farming Level: 0, XP: 20
double_red_mushroom - Farming Level: 0, XP: 20
cornered_black_wool - Farming Level: 0, XP: 20
dark_spotted_brown_mushroom_block - Farming Level: 0, XP: 20
corrupted_nether_sprouts - Farming Level: 0, XP: 20
cornered_purple_wool - Farming Level: 0, XP: 20
blooming_mushroom_stem - Farming Level: 0, XP: 20
large_nether_sprouts - Farming Level: 0, XP: 20
cornered_yellow_wool - Farming Level: 0, XP: 20
cornered_green_carpet - Farming Level: 0, XP: 20
white_flower_acacia_leaves - Farming Level: 0, XP: 20
franken_red_mushroom - Farming Level: 0, XP: 20
short_nether_sprouts - Farming Level: 0, XP: 20
double_brown_mushroom - Farming Level: 0, XP: 20
old_mushroom_stem - Farming Level: 0, XP: 20
high_nether_sprouts - Farming Level: 0, XP: 20
spotted_brown_mushroom_block - Farming Level: 0, XP: 20
grimy_mushroom_stem - Farming Level: 0, XP: 20
anguished_carved_pumpkin - Farming Level: 0, XP: 20
light_spotted_red_mushroom_block - Farming Level: 0, XP: 20
white_flower_oak_leaves - Farming Level: 0, XP: 20
cornered_purple_carpet - Farming Level: 0, XP: 20
wicked_red_mushroom - Farming Level: 0, XP: 20
cornered_red_wool - Farming Level: 0, XP: 20
creeping_nether_sprouts - Farming Level: 0, XP: 20
tall_shroomy_nether_sprouts - Farming Level: 0, XP: 20
upside_down_carved_pumpkin - Farming Level: 0, XP: 20
cornered_white_wool - Farming Level: 0, XP: 20
dusted_red_mushroom_block - Farming Level: 0, XP: 20
silly_carved_pumpkin - Farming Level: 0, XP: 20
corny_nether_sprouts - Farming Level: 0, XP: 20
dark_freckled_brown_mushroom_block - Farming Level: 0, XP: 20
smooth_mushroom_stem - Farming Level: 0, XP: 20
squished_cute_carved_pumpkin - Farming Level: 0, XP: 20
flowery_mangrove_roots - Farming Level: 0, XP: 20
wide_nether_sprouts - Farming Level: 0, XP: 20
cornered_orange_carpet - Farming Level: 0, XP: 20
bamboo_planks_fine_mosaic - Farming Level: 0, XP: 20
dark_sprinkled_brown_mushroom_block - Farming Level: 0, XP: 20
dark_flowering_lily_pad - Farming Level: 0, XP: 20
cornered_pink_wool - Farming Level: 0, XP: 20
overgrown_autumnkin - Farming Level: 0, XP: 20
fish_barrel - Farming Level: 0, XP: 20
magenta_flower_jungle_leaves - Farming Level: 0, XP: 20
clustered_red_mushroom - Farming Level: 0, XP: 20
bulbed_red_mushroom - Farming Level: 0, XP: 20
shroomy_nether_sprouts - Farming Level: 0, XP: 20
bamboo_dried_kelp_block - Farming Level: 0, XP: 20
bad_time_carved_pumpkin - Farming Level: 0, XP: 20
slight_smile_carved_pumpkin - Farming Level: 0, XP: 20
flowery_vine - Farming Level: 0, XP: 20
warm_mushroom_stem - Farming Level: 0, XP: 20
cornered_blue_carpet - Farming Level: 0, XP: 20
crusted_nether_sprouts - Farming Level: 0, XP: 20
spotted_red_mushroom_block - Farming Level: 0, XP: 20
kitty_faced_carved_pumpkin - Farming Level: 0, XP: 20
mushroom_barrel - Farming Level: 0, XP: 20
cornered_light_blue_carpet - Farming Level: 0, XP: 20
cornered_gray_wool - Farming Level: 0, XP: 20
cornered_yellow_carpet - Farming Level: 0, XP: 20
cornered_cyan_wool - Farming Level: 0, XP: 20
red_mushroom_cluster - Farming Level: 0, XP: 20
sprouting_crimson_roots_bulb - Farming Level: 100, XP: 520
dark_melon - Farming Level: 0, XP: 20
big_flower_lily_pad - Farming Level: 0, XP: 20
dotted_red_mushroom_block - Farming Level: 0, XP: 20
seeded_nether_sprouts - Farming Level: 0, XP: 20
franken_brown_mushroom - Farming Level: 0, XP: 20
wicked_brown_mushroom - Farming Level: 0, XP: 20
end_purple_carved_pumpkin - Farming Level: 0, XP: 20
light_scaled_brown_mushroom_block - Farming Level: 0, XP: 20
watering_can - Farming Level: 0, XP: 20
freckled_red_mushroom_block - Farming Level: 0, XP: 20
light_dotted_red_mushroom_block - Farming Level: 0, XP: 20
white_flower_jungle_leaves - Farming Level: 0, XP: 20
cornered_magenta_carpet - Farming Level: 0, XP: 20
Processing cataclysm
lionfish_spike - Farming Level: 0, XP: 20
lionfish_spawn_egg - Farming Level: 0, XP: 20
black_steel_hoe - Farming Level: 200, XP: 1020
lionfish - Farming Level: 0, XP: 20
Processing mob_grinding_utils
gm_chicken_feed - Farming Level: 0, XP: 20
nutritious_chicken_feed - Farming Level: 0, XP: 20
gm_chicken_feed_cursed - Farming Level: 0, XP: 20
Processing supplementaries
planter - Farming Level: 0, XP: 20
flower_box - Farming Level: 0, XP: 20
stick_tomatoes - Farming Level: 0, XP: 20
bamboo_spikes - Farming Level: 0, XP: 20
rope_tomatoes - Farming Level: 0, XP: 20
planter - Farming Level: 0, XP: 20
bamboo_spikes_tipped - Farming Level: 0, XP: 20
dispenser_minecart - Farming Level: 0, XP: 20
bamboo_spikes - Farming Level: 0, XP: 20
flax_seeds - Farming Level: 0, XP: 20
flower_box - Farming Level: 0, XP: 20
Processing forbidden_arcanus
growing_edelwood - Farming Level: 0, XP: 20
aurum_sapling - Farming Level: 0, XP: 20
edelwood_branch - Farming Level: 0, XP: 20
magical_farmland - Farming Level: 200, XP: 1020
potted_growing_edelwood - Farming Level: 0, XP: 20
clibano_corner - Farming Level: 0, XP: 20
potted_aurum_sapling - Farming Level: 0, XP: 20
edelwood_branch - Farming Level: 0, XP: 20
aurum_sapling - Farming Level: 0, XP: 20
reinforced_deorum_hoe - Farming Level: 300, XP: 1520
draco_arcanus_hoe - Farming Level: 0, XP: 20
edelwood_milk_bucket - Farming Level: 0, XP: 20
magical_farmland - Farming Level: 200, XP: 1020
growing_edelwood - Farming Level: 0, XP: 20
golden_orchid_seeds - Farming Level: 200, XP: 1020
Processing stevescarts
component_green_pigment - Farming Level: 0, XP: 20
module_crop_nether_wart - Farming Level: 0, XP: 20
module_fertilizer - Farming Level: 100, XP: 520
module_basic_farmer - Farming Level: 0, XP: 20
module_mechanical_pig - Farming Level: 200, XP: 1020
module_galgadorian_farmer - Farming Level: 0, XP: 20
component_blue_pigment - Farming Level: 0, XP: 20
module_planter_range_extender - Farming Level: 0, XP: 20
module_open_sctank - Farming Level: 0, XP: 20
module_milker - Farming Level: 0, XP: 20
component_red_pigment - Farming Level: 0, XP: 20
module_entity_detector_animal - Farming Level: 0, XP: 20
module_pumpkin_chariot - Farming Level: 0, XP: 20
Processing ae2
growth_accelerator - Farming Level: 100, XP: 520
certus_quartz_hoe - Farming Level: 0, XP: 20
growth_accelerator - Farming Level: 100, XP: 520
nether_quartz_hoe - Farming Level: 0, XP: 20
fluix_hoe - Farming Level: 0, XP: 20
Processing minecolonies
blockhutfisherman - Farming Level: 0, XP: 20
floodedfarmland - Farming Level: 100, XP: 520
onion - Farming Level: 0, XP: 20
blockhutrabbithutch - Farming Level: 0, XP: 20
farmland - Farming Level: 100, XP: 520
soybean - Farming Level: 0, XP: 20
garlic - Farming Level: 0, XP: 20
blockhutplantation - Farming Level: 0, XP: 20
tomato - Farming Level: 0, XP: 20
blockhutcowboy - Farming Level: 0, XP: 20
corn - Farming Level: 0, XP: 20
blockhutchickenherder - Farming Level: 0, XP: 20
nether_pepper - Farming Level: 0, XP: 20
composted_dirt - Farming Level: 0, XP: 20
rice - Farming Level: 0, XP: 20
bell_pepper - Farming Level: 0, XP: 20
blockhutbeekeeper - Farming Level: 0, XP: 20
blockhutcomposter - Farming Level: 0, XP: 20
eggplant - Farming Level: 0, XP: 20
blockhutfarmer - Farming Level: 0, XP: 20
cabbage - Farming Level: 0, XP: 20
blockhutplantationfield - Farming Level: 0, XP: 20
spicy_grilled_chicken - Farming Level: 0, XP: 20
blockhutcowboy - Farming Level: 0, XP: 20
stuffed_pepper - Farming Level: 0, XP: 20
blockhutchickenherder - Farming Level: 0, XP: 20
eggplant - Farming Level: 0, XP: 20
mushroom_pizza - Farming Level: 0, XP: 20
blockhutfarmer - Farming Level: 0, XP: 20
garlic - Farming Level: 0, XP: 20
nether_pepper - Farming Level: 0, XP: 20
tomato - Farming Level: 0, XP: 20
fish_n_chips - Farming Level: 0, XP: 20
rice_ball - Farming Level: 0, XP: 20
farmland - Farming Level: 100, XP: 520
cabbage - Farming Level: 0, XP: 20
bell_pepper - Farming Level: 0, XP: 20
pepper_hummus - Farming Level: 0, XP: 20
spicy_eggplant - Farming Level: 0, XP: 20
composted_dirt - Farming Level: 0, XP: 20
blockhutcomposter - Farming Level: 0, XP: 20
milky_bread - Farming Level: 0, XP: 20
soybean - Farming Level: 0, XP: 20
blockhutfisherman - Farming Level: 0, XP: 20
large_soy_milk_bottle - Farming Level: 0, XP: 20
blockhutplantationfield - Farming Level: 0, XP: 20
blockhutplantation - Farming Level: 0, XP: 20
potato_soup - Farming Level: 0, XP: 20
pirate_shoes - Farming Level: 0, XP: 20
tortillas - Farming Level: 0, XP: 20
large_milk_bottle - Farming Level: 0, XP: 20
rice - Farming Level: 0, XP: 20
cornmeal - Farming Level: 0, XP: 20
floodedfarmland - Farming Level: 100, XP: 520
fish_dinner - Farming Level: 0, XP: 20
scepterbeekeeper - Farming Level: 0, XP: 20
corn - Farming Level: 0, XP: 20
blockhutbeekeeper - Farming Level: 0, XP: 20
pasta_tomato - Farming Level: 0, XP: 20
chicken_broth - Farming Level: 0, XP: 20
raw_pumpkin_pie - Farming Level: 0, XP: 20
cooked_rice - Farming Level: 0, XP: 20
onion - Farming Level: 0, XP: 20
eggplant_dolma - Farming Level: 0, XP: 20
corn_chowder - Farming Level: 0, XP: 20
blockhutrabbithutch - Farming Level: 0, XP: 20
compost - Farming Level: 0, XP: 20
Processing mekanism
pigment_mixer - Farming Level: 0, XP: 20
pigment_extractor - Farming Level: 0, XP: 20
pigment_extractor - Farming Level: 0, XP: 20
module_farming_unit - Farming Level: 0, XP: 20
pigment_mixer - Farming Level: 0, XP: 20
Processing creeperoverhaul
potted_tiny_cactus - Farming Level: 100, XP: 520
tiny_cactus - Farming Level: 100, XP: 520
bamboo_creeper_spawn_egg - Farming Level: 0, XP: 20
mushroom_creeper_spawn_egg - Farming Level: 0, XP: 20
tiny_cactus - Farming Level: 100, XP: 520
Processing immersiveengineering
plantoil_fluid_block - Farming Level: 200, XP: 1020
silo - Farming Level: 200, XP: 1020
feedthrough - Farming Level: 200, XP: 1020
hoe_steel - Farming Level: 200, XP: 1020
plantoil_bucket - Farming Level: 200, XP: 1020
feedthrough - Farming Level: 200, XP: 1020
seed - Farming Level: 200, XP: 1020
shader_phoenix - Farming Level: 200, XP: 1020
shader_stormflower - Farming Level: 200, XP: 1020
fertilizer - Farming Level: 200, XP: 1020
silo - Farming Level: 200, XP: 1020
Processing mcwbridges
bamboo_bridge_stair - Farming Level: 0, XP: 20
bamboo_bridge_pier - Farming Level: 0, XP: 20
dry_bamboo_bridge - Farming Level: 0, XP: 20
bamboo_bridge - Farming Level: 0, XP: 20
dry_bamboo_bridge_stair - Farming Level: 0, XP: 20
dry_bamboo_bridge_pier - Farming Level: 0, XP: 20
bamboo_bridge_stair - Farming Level: 0, XP: 20
bamboo_bridge_pier - Farming Level: 0, XP: 20
dry_bamboo_bridge - Farming Level: 0, XP: 20
bamboo_bridge - Farming Level: 0, XP: 20
dry_bamboo_bridge_stair - Farming Level: 0, XP: 20
dry_bamboo_bridge_pier - Farming Level: 0, XP: 20
Processing pylons
harvester_pylon - Farming Level: 200, XP: 1020
harvester_pylon - Farming Level: 200, XP: 1020
Processing sophisticatedbackpacks
feeding_upgrade - Farming Level: 0, XP: 20
advanced_feeding_upgrade - Farming Level: 300, XP: 1520
Processing mcwwindows
bamboo_shutter - Farming Level: 0, XP: 20
bamboo_shutter - Farming Level: 0, XP: 20
Processing storagedelight
glass_bamboo_cabinet - Farming Level: 0, XP: 20
bamboo_drawer - Farming Level: 0, XP: 20
bamboo_cabinet_with_glass_doors - Farming Level: 0, XP: 20
bamboo_drawer_with_books - Farming Level: 0, XP: 20
glass_bamboo_cabinet - Farming Level: 0, XP: 20
bamboo_drawer - Farming Level: 0, XP: 20
bamboo_cabinet_with_glass_doors - Farming Level: 0, XP: 20
bamboo_drawer_with_books - Farming Level: 0, XP: 20
Processing bibliocraft
cyan_undergarden_wigglewood_seat - Farming Level: 0, XP: 20
blue_bamboo_seat_back - Farming Level: 0, XP: 20
blue_undergarden_grongle_seat_back - Farming Level: 0, XP: 20
black_bamboo_display_case - Farming Level: 0, XP: 20
light_blue_undergarden_wigglewood_seat - Farming Level: 0, XP: 20
blue_undergarden_smogstem_seat - Farming Level: 0, XP: 20
undergarden_grongle_shelf - Farming Level: 0, XP: 20
blue_biomeswevegone_aspen_seat - Farming Level: 0, XP: 20
green_biomeswevegone_aspen_seat_back - Farming Level: 0, XP: 20
black_undergarden_grongle_seat - Farming Level: 0, XP: 20
yellow_undergarden_smogstem_display_case - Farming Level: 0, XP: 20
purple_undergarden_smogstem_display_case - Farming Level: 0, XP: 20
red_undergarden_wigglewood_seat - Farming Level: 0, XP: 20
gray_undergarden_smogstem_seat - Farming Level: 0, XP: 20
light_blue_undergarden_grongle_display_case - Farming Level: 0, XP: 20
magenta_undergarden_grongle_seat - Farming Level: 0, XP: 20
pink_undergarden_smogstem_seat - Farming Level: 0, XP: 20
red_undergarden_wigglewood_seat_back - Farming Level: 0, XP: 20
magenta_undergarden_grongle_seat_back - Farming Level: 0, XP: 20
purple_biomeswevegone_aspen_display_case - Farming Level: 0, XP: 20
biomeswevegone_aspen_potion_shelf - Farming Level: 0, XP: 20
bamboo_fancy_armor_stand - Farming Level: 0, XP: 20
gray_undergarden_smogstem_display_case - Farming Level: 0, XP: 20
gray_bamboo_seat - Farming Level: 0, XP: 20
white_undergarden_grongle_seat_back - Farming Level: 0, XP: 20
bamboo_tool_rack - Farming Level: 0, XP: 20
gray_undergarden_smogstem_seat_back - Farming Level: 0, XP: 20
black_biomeswevegone_aspen_seat - Farming Level: 0, XP: 20
pink_bamboo_seat - Farming Level: 0, XP: 20
red_biomeswevegone_aspen_seat_back - Farming Level: 0, XP: 20
red_undergarden_smogstem_seat_back - Farming Level: 0, XP: 20
gray_bamboo_seat_back - Farming Level: 0, XP: 20
biomeswevegone_aspen_label - Farming Level: 0, XP: 20
yellow_bamboo_seat - Farming Level: 0, XP: 20
brown_bamboo_display_case - Farming Level: 0, XP: 20
biomeswevegone_aspen_shelf - Farming Level: 0, XP: 20
white_undergarden_smogstem_seat_back - Farming Level: 0, XP: 20
lime_undergarden_wigglewood_seat - Farming Level: 0, XP: 20
orange_undergarden_smogstem_seat_back - Farming Level: 0, XP: 20
undergarden_wigglewood_bookcase - Farming Level: 0, XP: 20
white_bamboo_seat - Farming Level: 0, XP: 20
undergarden_smogstem_table - Farming Level: 0, XP: 20
undergarden_grongle_grandfather_clock - Farming Level: 0, XP: 20
undergarden_wigglewood_shelf - Farming Level: 0, XP: 20
yellow_biomeswevegone_aspen_seat - Farming Level: 0, XP: 20
red_undergarden_grongle_seat - Farming Level: 0, XP: 20
gray_bamboo_display_case - Farming Level: 0, XP: 20
orange_undergarden_smogstem_display_case - Farming Level: 0, XP: 20
purple_biomeswevegone_aspen_seat_back - Farming Level: 0, XP: 20
green_undergarden_smogstem_seat - Farming Level: 0, XP: 20
gray_undergarden_grongle_seat - Farming Level: 0, XP: 20
blue_undergarden_wigglewood_display_case - Farming Level: 0, XP: 20
light_blue_bamboo_seat_back - Farming Level: 0, XP: 20
undergarden_wigglewood_label - Farming Level: 0, XP: 20
brown_biomeswevegone_aspen_seat_back - Farming Level: 0, XP: 20
undergarden_grongle_label - Farming Level: 0, XP: 20
light_gray_biomeswevegone_aspen_seat - Farming Level: 0, XP: 20
cyan_undergarden_smogstem_seat_back - Farming Level: 0, XP: 20
cyan_undergarden_wigglewood_seat_back - Farming Level: 0, XP: 20
brown_undergarden_wigglewood_display_case - Farming Level: 0, XP: 20
gray_undergarden_wigglewood_display_case - Farming Level: 0, XP: 20
brown_bamboo_seat_back - Farming Level: 0, XP: 20
red_biomeswevegone_aspen_display_case - Farming Level: 0, XP: 20
blue_undergarden_grongle_seat - Farming Level: 0, XP: 20
green_undergarden_grongle_seat - Farming Level: 0, XP: 20
magenta_undergarden_smogstem_seat - Farming Level: 0, XP: 20
undergarden_grongle_potion_shelf - Farming Level: 0, XP: 20
green_undergarden_wigglewood_display_case - Farming Level: 0, XP: 20
lime_undergarden_grongle_seat - Farming Level: 0, XP: 20
magenta_undergarden_wigglewood_seat - Farming Level: 0, XP: 20
purple_undergarden_smogstem_seat_back - Farming Level: 0, XP: 20
yellow_bamboo_display_case - Farming Level: 0, XP: 20
cyan_bamboo_display_case - Farming Level: 0, XP: 20
blue_bamboo_seat - Farming Level: 0, XP: 20
black_undergarden_wigglewood_display_case - Farming Level: 0, XP: 20
blue_biomeswevegone_aspen_display_case - Farming Level: 0, XP: 20
lime_biomeswevegone_aspen_seat_back - Farming Level: 0, XP: 20
red_bamboo_seat_back - Farming Level: 0, XP: 20
biomeswevegone_aspen_table - Farming Level: 0, XP: 20
undergarden_grongle_bookcase - Farming Level: 0, XP: 20
red_bamboo_seat - Farming Level: 0, XP: 20
light_gray_bamboo_display_case - Farming Level: 0, XP: 20
